Id,Firstname,Surname,Borncountry,Borncountry code,Born city,Gender,Year,Category,Motivation,Organization name,Organization city,Organization country,latitude,longitude
140,Richard E.,Taylor,Canada,CA,Medicine Hat Alberta,male,1990,Physics,"""for their pioneering investigations concerning deep inelastic scattering of electrons on protons and bound neutrons which have been of essential importance for the development of the quark model in particle physics""",Stanford University,Stanford CA,USA,45.68753334,-112.4943339
143,Russell A.,Hulse,USA,US,New York NY,male,1993,Physics,"""for the discovery of a new type of pulsar a discovery that has opened up new possibilities for the study of gravitation""",Princeton University,Princeton NJ,USA,45.68753334,-112.4943339
144,Joseph H.,Taylor Jr.,USA,US,Philadelphia PA,male,1993,Physics,"""for the discovery of a new type of pulsar a discovery that has opened up new possibilities for the study of gravitation""",Princeton University,Princeton NJ,USA,45.68753334,-112.4943339
146,Clifford G.,Shull,USA,US,Pittsburgh PA,male,1994,Physics,"""for the development of the neutron diffraction technique""",Massachusetts Institute of Technology (MIT),Cambridge MA,USA,45.68753334,-112.4943339
147,Martin L.,Perl,USA,US,New York NY,male,1995,Physics,"""for the discovery of the tau lepton""",Stanford University,Stanford CA,USA,45.68753334,-112.4943339
148,Frederick,Reines,USA,US,Paterson NJ,male,1995,Physics,"""for the detection of the neutrino""",University of California,Irvine CA,USA,45.68753334,-112.4943339
149,David M.,Lee,USA,US,Rye NY,male,1996,Physics,"""for their discovery of superfluidity in helium-3""",Cornell University,Ithaca NY,USA,45.68753334,-112.4943339
150,Douglas D.,Osheroff,USA,US,Aberdeen WA,male,1996,Physics,"""for their discovery of superfluidity in helium-3""",Stanford University,Stanford CA,USA,45.68753334,-112.4943339
151,Robert C.,Richardson,USA,US,Washington DC,male,1996,Physics,"""for their discovery of superfluidity in helium-3""",Cornell University,Ithaca NY,USA,45.68753334,-112.4943339
152,Steven,Chu,USA,US,St. Louis MO,male,1997,Physics,"""for development of methods to cool and trap atoms with laser light""",Stanford University,Stanford CA,USA,45.68753334,-112.4943339
154,William D.,Phillips,USA,US,Wilkes-Barre PA,male,1997,Physics,"""for development of methods to cool and trap atoms with laser light""",National Institute of Standards and Technology,Gaithersburg MD,USA,45.68753334,-112.4943339
155,Robert B.,Laughlin,USA,US,Visalia CA,male,1998,Physics,"""for their discovery of a new form of quantum fluid with fractionally charged excitations""",Stanford University,Stanford CA,USA,45.68753334,-112.4943339
156,Horst L.,Störmer,West Germany (now Germany),DE,Frankfurt-on-the-Main,male,1998,Physics,"""for their discovery of a new form of quantum fluid with fractionally charged excitations""",Columbia University,New York NY,USA,45.68753334,-112.4943339
157,Daniel C.,Tsui,China,CN,Henan,male,1998,Physics,"""for their discovery of a new form of quantum fluid with fractionally charged excitations""",Princeton University,Princeton NJ,USA,45.68753334,-112.4943339
175,Theodore W.,Richards,USA,US,Germantown PA,male,1914,Chemistry,"""in recognition of his accurate determinations of the atomic weight of a large number of chemical elements""",Harvard University,Cambridge MA,USA,45.68753334,-112.4943339
191,Irving,Langmuir,USA,US,Brooklyn NY,male,1932,Chemistry,"""for his discoveries and investigations in surface chemistry""",General Electric Company,Schenectady NY,USA,45.68753334,-112.4943339
192,Harold C.,Urey,USA,US,Walkerton IN,male,1934,Chemistry,"""for his discovery of heavy hydrogen""",Columbia University,New York NY,USA,45.68753334,-112.4943339
204,James B.,Sumner,USA,US,Canton MA,male,1946,Chemistry,"""for his discovery that enzymes can be crystallized""",Cornell University,Ithaca NY,USA,45.68753334,-112.4943339
205,John H.,Northrop,USA,US,Yonkers NY,male,1946,Chemistry,"""for their preparation of enzymes and virus proteins in a pure form""",Rockefeller Institute for Medical Research,Princeton NJ,USA,45.68753334,-112.4943339
206,Wendell M.,Stanley,USA,US,Ridgeville IN,male,1946,Chemistry,"""for their preparation of enzymes and virus proteins in a pure form""",Rockefeller Institute for Medical Research,Princeton NJ,USA,45.68753334,-112.4943339
209,William F.,Giauque,Canada,CA,Niagara Falls,male,1949,Chemistry,"""for his contributions in the field of chemical thermodynamics particularly concerning the behaviour of substances at extremely low temperatures""",University of California,Berkeley CA,USA,45.68753334,-112.4943339
212,Edwin M.,McMillan,USA,US,Redondo Beach CA,male,1951,Chemistry,"""for their discoveries in the chemistry of the transuranium elements""",University of California,Berkeley CA,USA,45.68753334,-112.4943339
213,Glenn T.,Seaborg,USA,US,Ishpeming MI,male,1951,Chemistry,"""for their discoveries in the chemistry of the transuranium elements""",University of California,Berkeley CA,USA,45.68753334,-112.4943339
217,Linus,Pauling,USA,US,Portland OR,male,1954,Chemistry,"""for his research into the nature of the chemical bond and its application to the elucidation of the structure of complex substances""",California Institute of Technology (Caltech),Pasadena CA,USA,45.68753334,-112.4943339
217,Linus,Pauling,USA,US,Portland OR,male,1962,Peace,"""for his fight against the nuclear arms race between East and West""",California Institute of Technology (Caltech),Pasadena CA,USA,45.68753334,-112.4943339
218,Vincent,du Vigneaud,USA,US,Chicago IL,male,1955,Chemistry,"""for his work on biochemically important sulphur compounds especially for the first synthesis of a polypeptide hormone""",Cornell University,Ithaca NY,USA,45.68753334,-112.4943339
224,Willard F.,Libby,USA,US,Grand Valley CO,male,1960,Chemistry,"""for his method to use carbon-14 for age determination in archaeology geology geophysics and other branches of science""",University of California,Los Angeles CA,USA,45.68753334,-112.4943339
225,Melvin,Calvin,USA,US,St. Paul MN,male,1961,Chemistry,"""for his research on the carbon dioxide assimilation in plants""",University of California,Berkeley CA,USA,45.68753334,-112.4943339
231,Robert B.,Woodward,USA,US,Boston MA,male,1965,Chemistry,"""for his outstanding achievements in the art of organic synthesis""",Harvard University,Cambridge MA,USA,45.68753334,-112.4943339
232,Robert S.,Mulliken,USA,US,Newburyport MA,male,1966,Chemistry,"""for his fundamental work concerning chemical bonds and the electronic structure of molecules by the molecular orbital method""",University of Chicago,Chicago IL,USA,45.68753334,-112.4943339
236,Lars,Onsager,Norway,NO,Kristiania (now Oslo),male,1968,Chemistry,"""for the discovery of the reciprocal relations bearing his name which are fundamental for the thermodynamics of irreversible processes""",Yale University,New Haven CT,USA,45.68753334,-112.4943339
241,Christian,Anfinsen,USA,US,Monessen PA,male,1972,Chemistry,"""for his work on ribonuclease especially concerning the connection between the amino acid sequence and the biologically active conformation""",National Institutes of Health,Bethesda MD,USA,45.68753334,-112.4943339
242,Stanford,Moore,USA,US,Chicago IL,male,1972,Chemistry,"""for their contribution to the understanding of the connection between chemical structure and catalytic activity of the active centre of the ribonuclease molecule""",Rockefeller University,New York NY,USA,45.68753334,-112.4943339
243,William H.,Stein,USA,US,New York NY,male,1972,Chemistry,"""for their contribution to the understanding of the connection between chemical structure and catalytic activity of the active centre of the ribonuclease molecule""",Rockefeller University,New York NY,USA,45.68753334,-112.4943339
246,Paul J.,Flory,USA,US,Sterling IL,male,1974,Chemistry,"""for his fundamental achievements both theoretical and experimental in the physical chemistry of the macromolecules""",Stanford University,Stanford CA,USA,45.68753334,-112.4943339
249,William,Lipscomb,USA,US,Cleveland OH,male,1976,Chemistry,"""for his studies on the structure of boranes illuminating problems of chemical bonding""",Harvard University,Cambridge MA,USA,45.68753334,-112.4943339
252,Herbert C.,Brown,United Kingdom,GB,London,male,1979,Chemistry,"""for their development of the use of boron- and phosphorus-containing compounds respectively into important reagents in organic synthesis""",Purdue University,West Lafayette IN,USA,45.68753334,-112.4943339
254,Paul,Berg,USA,US,New York NY,male,1980,Chemistry,"""for his fundamental studies of the biochemistry of nucleic acids with particular regard to recombinant-DNA""",Stanford University,Stanford CA,USA,45.68753334,-112.4943339
255,Walter,Gilbert,USA,US,Boston MA,male,1980,Chemistry,"""for their contributions concerning the determination of base sequences in nucleic acids""",Harvard University Biological Laboratories,Cambridge MA,USA,45.68753334,-112.4943339
258,Roald,Hoffmann,Poland (now Ukraine),UA,Zloczov,male,1981,Chemistry,"""for their theories developed independently concerning the course of chemical reactions""",Cornell University,Ithaca NY,USA,45.68753334,-112.4943339
260,Henry,Taube,Canada,CA,Neudorf,male,1983,Chemistry,"""for his work on the mechanisms of electron transfer reactions especially in metal complexes""",Stanford University,Stanford CA,USA,45.68753334,-112.4943339
261,Bruce,Merrifield,USA,US,Fort Worth TX,male,1984,Chemistry,"""for his development of methodology for chemical synthesis on a solid matrix""",Rockefeller University,New York NY,USA,45.68753334,-112.4943339
262,Herbert A.,Hauptman,USA,US,New York NY,male,1985,Chemistry,"""for their outstanding achievements in the development of direct methods for the determination of crystal structures""",The Medical Foundation of Buffalo,Buffalo NY,USA,45.68753334,-112.4943339
263,Jerome,Karle,USA,US,New York NY,male,1985,Chemistry,"""for their outstanding achievements in the development of direct methods for the determination of crystal structures""",US Naval Research Laboratory,Washington DC,USA,45.68753334,-112.4943339
264,Dudley R.,Herschbach,USA,US,San José CA,male,1986,Chemistry,"""for their contributions concerning the dynamics of chemical elementary processes""",Harvard University,Cambridge MA,USA,45.68753334,-112.4943339
265,Yuan T.,Lee,Taiwan,TW,Hsinchu,male,1986,Chemistry,"""for their contributions concerning the dynamics of chemical elementary processes""",University of California,Berkeley CA,USA,45.68753334,-112.4943339
267,Donald J.,Cram,USA,US,Chester VT,male,1987,Chemistry,"""for their development and use of molecules with structure-specific interactions of high selectivity""",University of California,Los Angeles CA,USA,45.68753334,-112.4943339
269,Charles J.,Pedersen,Korea (now South Korea),KR,Pusan,male,1987,Chemistry,"""for their development and use of molecules with structure-specific interactions of high selectivity""",Du Pont,Wilmington DE,USA,45.68753334,-112.4943339
270,Johann,Deisenhofer,Germany,DE,Zusamaltheim,male,1988,Chemistry,"""for the determination of the three-dimensional structure of a photosynthetic reaction centre""",University of Texas Southwestern Medical Center at Dallas,Dallas TX,USA,45.68753334,-112.4943339
273,Sidney,Altman,Canada,CA,Montreal,male,1989,Chemistry,"""for their discovery of catalytic properties of RNA""",Yale University,New Haven CT,USA,45.68753334,-112.4943339
274,Thomas R.,Cech,USA,US,Chicago IL,male,1989,Chemistry,"""for their discovery of catalytic properties of RNA""",University of Colorado,Boulder CO,USA,45.68753334,-112.4943339
275,Elias James,Corey,USA,US,Methuen MA,male,1990,Chemistry,"""for his development of the theory and methodology of organic synthesis""",Harvard University,Cambridge MA,USA,45.68753334,-112.4943339
277,Rudolph A.,Marcus,Canada,CA,Montreal,male,1992,Chemistry,"""for his contributions to the theory of electron transfer reactions in chemical systems""",California Institute of Technology (Caltech),Pasadena CA,USA,45.68753334,-112.4943339
280,George A.,Olah,Hungary,HU,Budapest,male,1994,Chemistry,"""for his contribution to carbocation chemistry""",University of Southern California,Los Angeles CA,USA,45.68753334,-112.4943339
282,Mario J.,Molina,Mexico,MX,Mexico City,male,1995,Chemistry,"""for their work in atmospheric chemistry particularly concerning the formation and decomposition of ozone""",Massachusetts Institute of Technology (MIT),Cambridge MA,USA,45.68753334,-112.4943339
283,F. Sherwood,Rowland,USA,US,Delaware OH,male,1995,Chemistry,"""for their work in atmospheric chemistry particularly concerning the formation and decomposition of ozone""",University of California,Irvine CA,USA,45.68753334,-112.4943339
284,Robert F.,Curl Jr.,USA,US,Alice TX,male,1996,Chemistry,"""for their discovery of fullerenes""",Rice University,Houston TX,USA,45.68753334,-112.4943339
286,Richard E.,Smalley,USA,US,Akron OH,male,1996,Chemistry,"""for their discovery of fullerenes""",Rice University,Houston TX,USA,45.68753334,-112.4943339
287,Paul D.,Boyer,USA,US,Provo UT,male,1997,Chemistry,"""for their elucidation of the enzymatic mechanism underlying the synthesis of adenosine triphosphate (ATP)""",University of California,Los Angeles CA,USA,45.68753334,-112.4943339
290,Walter,Kohn,Austria,AT,Vienna,male,1998,Chemistry,"""for his development of the density-functional theory""",University of California,Santa Barbara CA,USA,45.68753334,-112.4943339
291,John,Pople,United Kingdom,GB,Burnham-on-Sea,male,1998,Chemistry,"""for his development of computational methods in quantum chemistry""",Northwestern University,Evanston IL,USA,45.68753334,-112.4943339
292,Ahmed,Zewail,Egypt,EG,Damanhur,male,1999,Chemistry,"""for his studies of the transition states of chemical reactions using femtosecond spectroscopy""",California Institute of Technology (Caltech),Pasadena CA,USA,45.68753334,-112.4943339
306,Alexis,Carrel,France,FR,Sainte-Foy-lès-Lyon,male,1912,Medicine,"""in recognition of his work on vascular suture and the transplantation of blood vessels and organs""",Rockefeller Institute for Medical Research,New York NY,USA,45.68753334,-112.4943339
321,Karl,Landsteiner,Austrian Empire (now Austria),AT,Vienna,male,1930,Medicine,"""for his discovery of human blood groups""",Rockefeller Institute for Medical Research,New York NY,USA,45.68753334,-112.4943339
325,Thomas H.,Morgan,USA,US,Lexington KY,male,1933,Medicine,"""for his discoveries concerning the role played by the chromosome in heredity""",California Institute of Technology (Caltech),Pasadena CA,USA,45.68753334,-112.4943339
326,George H.,Whipple,USA,US,Ashland NH,male,1934,Medicine,"""for their discoveries concerning liver therapy in cases of anaemia""",University of Rochester,Rochester NY,USA,45.68753334,-112.4943339
327,George R.,Minot,USA,US,Boston MA,male,1934,Medicine,"""for their discoveries concerning liver therapy in cases of anaemia""",Harvard University,Cambridge MA,USA,45.68753334,-112.4943339
328,William P.,Murphy,USA,US,Stoughton WI,male,1934,Medicine,"""for their discoveries concerning liver therapy in cases of anaemia""",Harvard University,Cambridge MA,USA,45.68753334,-112.4943339
336,Edward A.,Doisy,USA,US,Hume IL,male,1943,Medicine,"""for his discovery of the chemical nature of vitamin K""",Saint Louis University,St. Louis MO,USA,45.68753334,-112.4943339
337,Joseph,Erlanger,USA,US,San Francisco CA,male,1944,Medicine,"""for their discoveries relating to the highly differentiated functions of single nerve fibres""",Washington University,St. Louis MO,USA,45.68753334,-112.4943339
338,Herbert S.,Gasser,USA,US,Platteville WI,male,1944,Medicine,"""for their discoveries relating to the highly differentiated functions of single nerve fibres""",Rockefeller Institute for Medical Research,New York NY,USA,45.68753334,-112.4943339
342,Hermann J.,Muller,USA,US,New York NY,male,1946,Medicine,"""for the discovery of the production of mutations by means of X-ray irradiation""",Indiana University,Bloomington IN,USA,45.68753334,-112.4943339
343,Carl,Cori,Austria-Hungary (now Czech Republic),CZ,Prague,male,1947,Medicine,"""for their discovery of the course of the catalytic conversion of glycogen""",Washington University,St. Louis MO,USA,45.68753334,-112.4943339
344,Gerty,Cori,Austria-Hungary (now Czech Republic),CZ,Prague,female,1947,Medicine,"""for their discovery of the course of the catalytic conversion of glycogen""",Washington University,St. Louis MO,USA,45.68753334,-112.4943339
349,Edward C.,Kendall,USA,US,South Norwalk CT,male,1950,Medicine,"""for their discoveries relating to the hormones of the adrenal cortex their structure and biological effects""",Mayo Clinic,Rochester MN,USA,45.68753334,-112.4943339
351,Philip S.,Hench,USA,US,Pittsburgh PA,male,1950,Medicine,"""for their discoveries relating to the hormones of the adrenal cortex their structure and biological effects""",Mayo Clinic,Rochester MN,USA,45.68753334,-112.4943339
352,Max,Theiler,South Africa,ZA,Pretoria,male,1951,Medicine,"""for his discoveries concerning yellow fever and how to combat it""",Laboratories of the Division of Medicine and Public Health Rockefeller Foundation,New York NY,USA,45.68753334,-112.4943339
353,Selman A.,Waksman,Russian Empire (now Ukraine),UA,Priluka (now Nova Pryluka),male,1952,Medicine,"""for his discovery of streptomycin the first antibiotic effective against tuberculosis""",Rutgers University,New Brunswick NJ,USA,45.68753334,-112.4943339
355,Fritz,Lipmann,Germany (now Russia),RU,Koenigsberg (now Kaliningrad),male,1953,Medicine,"""for his discovery of co-enzyme A and its importance for intermediary metabolism""",Harvard Medical School,Boston MA,USA,45.68753334,-112.4943339
356,John F.,Enders,USA,US,West Hartford CT,male,1954,Medicine,"""for their discovery of the ability of poliomyelitis viruses to grow in cultures of various types of tissue""",Harvard Medical School,Boston MA,USA,45.68753334,-112.4943339
357,Thomas H.,Weller,USA,US,Ann Arbor MI,male,1954,Medicine,"""for their discovery of the ability of poliomyelitis viruses to grow in cultures of various types of tissue""",Research Division of Infectious Diseases Children's Medical Center,Boston MA,USA,45.68753334,-112.4943339
358,Frederick C.,Robbins,USA,US,Auburn AL,male,1954,Medicine,"""for their discovery of the ability of poliomyelitis viruses to grow in cultures of various types of tissue""",Western Reserve University,Cleveland OH,USA,45.68753334,-112.4943339
360,André F.,Cournand,France,FR,Paris,male,1956,Medicine,"""for their discoveries concerning heart catheterization and pathological changes in the circulatory system""",Columbia University Division Cardio-Pulmonary Laboratory Bellevue Hospital,New York NY,USA,45.68753334,-112.4943339
362,Dickinson W.,Richards,USA,US,Orange NJ,male,1956,Medicine,"""for their discoveries concerning heart catheterization and pathological changes in the circulatory system""",Columbia University,New York NY,USA,45.68753334,-112.4943339
364,George,Beadle,USA,US,Wahoo NE,male,1958,Medicine,"""for their discovery that genes act by regulating definite chemical events""",California Institute of Technology (Caltech),Pasadena CA,USA,45.68753334,-112.4943339
365,Edward,Tatum,USA,US,Boulder CO,male,1958,Medicine,"""for their discovery that genes act by regulating definite chemical events""",Rockefeller Institute for Medical Research,New York NY,USA,45.68753334,-112.4943339
366,Joshua,Lederberg,USA,US,Montclair NJ,male,1958,Medicine,"""for his discoveries concerning genetic recombination and the organization of the genetic material of bacteria""",University of Wisconsin,Madison WI,USA,45.68753334,-112.4943339
367,Severo,Ochoa,Spain,ES,Luarca,male,1959,Medicine,"""for their discovery of the mechanisms in the biological synthesis of ribonucleic acid and deoxyribonucleic acid""",New York University College of Medicine,New York NY,USA,45.68753334,-112.4943339
368,Arthur,Kornberg,USA,US,Brooklyn NY,male,1959,Medicine,"""for their discovery of the mechanisms in the biological synthesis of ribonucleic acid and deoxyribonucleic acid""",Stanford University,Stanford CA,USA,45.68753334,-112.4943339
371,Georg,von Békésy,Hungary,HU,Budapest,male,1961,Medicine,"""for his discoveries of the physical mechanism of stimulation within the cochlea""",Harvard University,Cambridge MA,USA,45.68753334,-112.4943339
373,James,Watson,USA,US,Chicago IL,male,1962,Medicine,"""for their discoveries concerning the molecular structure of nucleic acids and its significance for information transfer in living material""",Harvard University,Cambridge MA,USA,45.68753334,-112.4943339
378,Konrad,Bloch,Germany (now Poland),PL,Neisse (now Nysa),male,1964,Medicine,"""for their discoveries concerning the mechanism and regulation of the cholesterol and fatty acid metabolism""",Harvard University,Cambridge MA,USA,45.68753334,-112.4943339
383,Peyton,Rous,USA,US,Baltimore MD,male,1966,Medicine,"""for his discovery of tumour-inducing viruses""",Rockefeller University,New York NY,USA,45.68753334,-112.4943339
384,Charles B.,Huggins,Canada,CA,Halifax Nova Scotia,male,1966,Medicine,"""for his discoveries concerning hormonal treatment of prostatic cancer""",University of Chicago Ben May Laboratory for Cancer Research,Chicago IL,USA,45.68753334,-112.4943339
386,Keffer,Hartline,USA,US,Bloomsburg PA,male,1967,Medicine,"""for their discoveries concerning the primary physiological and chemical visual processes in the eye""",Rockefeller University,New York NY,USA,45.68753334,-112.4943339
387,George,Wald,USA,US,New York NY,male,1967,Medicine,"""for their discoveries concerning the primary physiological and chemical visual processes in the eye""",Harvard University,Cambridge MA,USA,45.68753334,-112.4943339
388,Robert W.,Holley,USA,US,Urbana IL,male,1968,Medicine,"""for their interpretation of the genetic code and its function in protein synthesis""",Cornell University,Ithaca NY,USA,45.68753334,-112.4943339
389,H. Gobind,Khorana,India,IN,Raipur,male,1968,Medicine,"""for their interpretation of the genetic code and its function in protein synthesis""",University of Wisconsin,Madison WI,USA,45.68753334,-112.4943339
390,Marshall W.,Nirenberg,USA,US,New York NY,male,1968,Medicine,"""for their interpretation of the genetic code and its function in protein synthesis""",National Institutes of Health,Bethesda MD,USA,45.68753334,-112.4943339
391,Max,Delbrück,Germany,DE,Berlin,male,1969,Medicine,"""for their discoveries concerning the replication mechanism and the genetic structure of viruses""",California Institute of Technology (Caltech),Pasadena CA,USA,45.68753334,-112.4943339
392,Alfred D.,Hershey,USA,US,Owosso MI,male,1969,Medicine,"""for their discoveries concerning the replication mechanism and the genetic structure of viruses""",Carnegie Institution of Washington,Long Island New York NY,USA,45.68753334,-112.4943339
393,Salvador E.,Luria,Italy,IT,Turin,male,1969,Medicine,"""for their discoveries concerning the replication mechanism and the genetic structure of viruses""",Massachusetts Institute of Technology (MIT),Cambridge MA,USA,45.68753334,-112.4943339
396,Julius,Axelrod,USA,US,New York NY,male,1970,Medicine,"""for their discoveries concerning the humoral transmitters in the nerve terminals and the mechanism for their storage release and inactivation""",National Institutes of Health,Bethesda MD,USA,45.68753334,-112.4943339
397,Earl W.,Sutherland Jr.,USA,US,Burlingame KS,male,1971,Medicine,"""for his discoveries concerning the mechanisms of the action of hormones""",Vanderbilt University,Nashville TN,USA,45.68753334,-112.4943339
398,Gerald M.,Edelman,USA,US,New York NY,male,1972,Medicine,"""for their discoveries concerning the chemical structure of antibodies""",Rockefeller University,New York NY,USA,45.68753334,-112.4943339
404,Christian,de Duve,United Kingdom,GB,Thames Ditton,male,1974,Medicine,"""for their discoveries concerning the structural and functional organization of the cell""",Rockefeller University,New York NY,USA,45.68753334,-112.4943339
405,George E.,Palade,Romania,RO,Iasi,male,1974,Medicine,"""for their discoveries concerning the structural and functional organization of the cell""",Yale University School of Medicine,New Haven CT,USA,45.68753334,-112.4943339
406,David,Baltimore,USA,US,New York NY,male,1975,Medicine,"""for their discoveries concerning the interaction between tumour viruses and the genetic material of the cell""",Massachusetts Institute of Technology (MIT),Cambridge MA,USA,45.68753334,-112.4943339
408,Howard M.,Temin,USA,US,Philadelphia PA,male,1975,Medicine,"""for their discoveries concerning the interaction between tumour viruses and the genetic material of the cell""",University of Wisconsin,Madison WI,USA,45.68753334,-112.4943339
409,Baruch S.,Blumberg,USA,US,New York NY,male,1976,Medicine,"""for their discoveries concerning new mechanisms for the origin and dissemination of infectious diseases""",The Institute for Cancer Research,Philadelphia PA,USA,45.68753334,-112.4943339
410,D. Carleton,Gajdusek,USA,US,Yonkers NY,male,1976,Medicine,"""for their discoveries concerning new mechanisms for the origin and dissemination of infectious diseases""",National Institutes of Health,Bethesda MD,USA,45.68753334,-112.4943339
411,Roger,Guillemin,France,FR,Dijon,male,1977,Medicine,"""for their discoveries concerning the peptide hormone production of the brain""",The Salk Institute,San Diego CA,USA,45.68753334,-112.4943339
412,Andrew V.,Schally,Poland (now Lithuania),LT,Wilno (now Vilnius),male,1977,Medicine,"""for their discoveries concerning the peptide hormone production of the brain""",Veterans Administration Hospital,New Orleans LA,USA,45.68753334,-112.4943339
413,Rosalyn,Yalow,USA,US,New York NY,female,1977,Medicine,"""for the development of radioimmunoassays of peptide hormones""",Veterans Administration Hospital,Bronx NY,USA,45.68753334,-112.4943339
415,Daniel,Nathans,USA,US,Wilmington DE,male,1978,Medicine,"""for the discovery of restriction enzymes and their application to problems of molecular genetics""",Johns Hopkins University School of Medicine,Baltimore MD,USA,45.68753334,-112.4943339
416,Hamilton O.,Smith,USA,US,New York NY,male,1978,Medicine,"""for the discovery of restriction enzymes and their application to problems of molecular genetics""",Johns Hopkins University School of Medicine,Baltimore MD,USA,45.68753334,-112.4943339
417,Allan M.,Cormack,South Africa,ZA,Johannesburg,male,1979,Medicine,"""for the development of computer assisted tomography""",Tufts University,Medford MA,USA,45.68753334,-112.4943339
419,Baruj,Benacerraf,Venezuela,VE,Caracas,male,1980,Medicine,"""for their discoveries concerning genetically determined structures on the cell surface that regulate immunological reactions""",Harvard Medical School,Boston MA,USA,45.68753334,-112.4943339
421,George D.,Snell,USA,US,Bradford MA,male,1980,Medicine,"""for their discoveries concerning genetically determined structures on the cell surface that regulate immunological reactions""",Jackson Laboratory,Bar Harbor ME,USA,45.68753334,-112.4943339
422,Roger W.,Sperry,USA,US,Hartford CT,male,1981,Medicine,"""for his discoveries concerning the functional specialization of the cerebral hemispheres""",California Institute of Technology (Caltech),Pasadena CA,USA,45.68753334,-112.4943339
423,David H.,Hubel,Canada,CA,Windsor ON,male,1981,Medicine,"""for their discoveries concerning information processing in the visual system""",Harvard Medical School,Boston MA,USA,45.68753334,-112.4943339
424,Torsten N.,Wiesel,Sweden,SE,Uppsala,male,1981,Medicine,"""for their discoveries concerning information processing in the visual system""",Harvard Medical School,Boston MA,USA,45.68753334,-112.4943339
428,Barbara,McClintock,USA,US,Hartford CT,female,1983,Medicine,"""for her discovery of mobile genetic elements""",Cold Spring Harbor Laboratory,Cold Spring Harbor NY,USA,45.68753334,-112.4943339
432,Michael S.,Brown,USA,US,New York NY,male,1985,Medicine,"""for their discoveries concerning the regulation of cholesterol metabolism""",University of Texas Southwestern Medical Center at Dallas,Dallas TX,USA,45.68753334,-112.4943339
433,Joseph L.,Goldstein,USA,US,Sumter SC,male,1985,Medicine,"""for their discoveries concerning the regulation of cholesterol metabolism""",University of Texas Southwestern Medical Center at Dallas,Dallas TX,USA,45.68753334,-112.4943339
434,Stanley,Cohen,USA,US,Brooklyn NY,male,1986,Medicine,"""for their discoveries of growth factors""",Vanderbilt University School of Medicine,Nashville TN,USA,45.68753334,-112.4943339
436,Susumu,Tonegawa,Japan,JP,Nagoya,male,1987,Medicine,"""for his discovery of the genetic principle for generation of antibody diversity""",Massachusetts Institute of Technology (MIT),Cambridge MA,USA,45.68753334,-112.4943339
438,Gertrude B.,Elion,USA,US,New York NY,female,1988,Medicine,"""for their discoveries of important principles for drug treatment""",Wellcome Research Laboratories,Research Triangle Park NC,USA,45.68753334,-112.4943339
439,George H.,Hitchings,USA,US,Hoquiam WA,male,1988,Medicine,"""for their discoveries of important principles for drug treatment""",Wellcome Research Laboratories,Research Triangle Park NC,USA,45.68753334,-112.4943339
440,J. Michael,Bishop,USA,US,York PA,male,1989,Medicine,"""for their discovery of the cellular origin of retroviral oncogenes""",University of California School of Medicine,San Francisco CA,USA,45.68753334,-112.4943339
441,Harold E.,Varmus,USA,US,Oceanside NY,male,1989,Medicine,"""for their discovery of the cellular origin of retroviral oncogenes""",University of California School of Medicine,San Francisco CA,USA,45.68753334,-112.4943339
442,Joseph E.,Murray,USA,US,Milford MA,male,1990,Medicine,"""for their discoveries concerning organ and cell transplantation in the treatment of human disease""",Brigham and Women's Hospital,Boston MA,USA,45.68753334,-112.4943339
443,E. Donnall,Thomas,USA,US,Mart TX,male,1990,Medicine,"""for their discoveries concerning organ and cell transplantation in the treatment of human disease""",Fred Hutchinson Cancer Research Center,Seattle WA,USA,45.68753334,-112.4943339
446,Edmond H.,Fischer,China,CN,Shanghai,male,1992,Medicine,"""for their discoveries concerning reversible protein phosphorylation as a biological regulatory mechanism""",University of Washington,Seattle WA,USA,45.68753334,-112.4943339
447,Edwin G.,Krebs,USA,US,Lansing IA,male,1992,Medicine,"""for their discoveries concerning reversible protein phosphorylation as a biological regulatory mechanism""",University of Washington,Seattle WA,USA,45.68753334,-112.4943339
448,Richard J.,Roberts,United Kingdom,GB,Derby,male,1993,Medicine,"""for their discoveries of split genes""",New England Biolabs,Beverly MA,USA,45.68753334,-112.4943339
449,Phillip A.,Sharp,USA,US,Falmouth KY,male,1993,Medicine,"""for their discoveries of split genes""",Massachusetts Institute of Technology (MIT) Center for Cancer Research,Cambridge MA,USA,45.68753334,-112.4943339
450,Alfred G.,Gilman,USA,US,New Haven CT,male,1994,Medicine,"""for their discovery of G-proteins and the role of these proteins in signal transduction in cells""",University of Texas Southwestern Medical Center at Dallas,Dallas TX,USA,45.68753334,-112.4943339
451,Martin,Rodbell,USA,US,Baltimore MD,male,1994,Medicine,"""for their discovery of G-proteins and the role of these proteins in signal transduction in cells""",National Institute of Environmental Health Sciences,Research Triangle Park NC,USA,45.68753334,-112.4943339
452,Edward B.,Lewis,USA,US,Wilkes-Barre PA,male,1995,Medicine,"""for their discoveries concerning the genetic control of early embryonic development""",California Institute of Technology (Caltech),Pasadena CA,USA,45.68753334,-112.4943339
454,Eric F.,Wieschaus,USA,US,South Bend IN,male,1995,Medicine,"""for their discoveries concerning the genetic control of early embryonic development""",Princeton University,Princeton NJ,USA,45.68753334,-112.4943339
